Position,Track Name,Artist,Streams,URL,Week,Embed
162,"Ele É Ele, Eu Sou Eu",Wesley Safadão,5406580,https://open.spotify.com/track/7EWXP47VlXKO3r7mNxuWHw,1/15/2021,https://open.spotify.com/embed/track/7EWXP47VlXKO3r7mNxuWHw?utm_source_generator
163,Ponte Pa' Mi,Justin Quiles,5397551,https://open.spotify.com/track/4C6BlqqMwjFzOXzqpTeoWR,1/15/2021,https://open.spotify.com/embed/track/4C6BlqqMwjFzOXzqpTeoWR?utm_source_generator
164,Yellow,Coldplay,5393813,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg,1/15/2021,https://open.spotify.com/embed/track/3AJwUDP919kvQ9QcozQPxg?utm_source_generator
165,BOOKER T,Bad Bunny,5391692,https://open.spotify.com/track/26w9NTiE9NGjW1ZvIOd1So,1/15/2021,https://open.spotify.com/embed/track/26w9NTiE9NGjW1ZvIOd1So?utm_source_generator
166,Can You Feel My Heart,Bring Me The Horizon,5380466,https://open.spotify.com/track/0WSa1sucoNRcEeULlZVQXj,1/15/2021,https://open.spotify.com/embed/track/0WSa1sucoNRcEeULlZVQXj?utm_source_generator
167,Somebody’s Problem,Morgan Wallen,5360834,https://open.spotify.com/track/42lqBjPYlmL1EXpMDXvhSN,1/15/2021,https://open.spotify.com/embed/track/42lqBjPYlmL1EXpMDXvhSN?utm_source_generator
168,Meia Noite (Você tem meu Whatsapp),Tarcísio do Acordeon,5356326,https://open.spotify.com/track/6sPBi0qLI6KM3yXX56NxsA,1/15/2021,https://open.spotify.com/embed/track/6sPBi0qLI6KM3yXX56NxsA?utm_source_generator
169,Toosie Slide,Drake,5338714,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA,1/15/2021,https://open.spotify.com/embed/track/466cKvZn1j45IpxDdYZqdA?utm_source_generator
170,Say So,Doja Cat,5307571,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,1/15/2021,https://open.spotify.com/embed/track/3Dv1eDb0MEgF93GpLXlucZ?utm_source_generator
171,hot girl bummer,blackbear,5296199,https://open.spotify.com/track/2mt1IqcFyY1zmYZT8Q3xw9,1/15/2021,https://open.spotify.com/embed/track/2mt1IqcFyY1zmYZT8Q3xw9?utm_source_generator
172,Astronaut In The Ocean,Masked Wolf,5295877,https://open.spotify.com/track/3Ofmpyhv5UAQ70mENzB277,1/15/2021,https://open.spotify.com/embed/track/3Ofmpyhv5UAQ70mENzB277?utm_source_generator
173,Someone To You,BANNERS,5263869,https://open.spotify.com/track/2f0pn9DkEJwAzXApnFh5cr,1/15/2021,https://open.spotify.com/embed/track/2f0pn9DkEJwAzXApnFh5cr?utm_source_generator
174,Star Shopping,Lil Peep,5247890,https://open.spotify.com/track/30bqVoKjX479ab90a8Pafp,1/15/2021,https://open.spotify.com/embed/track/30bqVoKjX479ab90a8Pafp?utm_source_generator
175,champagne problems,Taylor Swift,5192153,https://open.spotify.com/track/0sY6ZUTh4yoctD8VIXz339,1/15/2021,https://open.spotify.com/embed/track/0sY6ZUTh4yoctD8VIXz339?utm_source_generator
176,Take Me To Church,Hozier,5183707,https://open.spotify.com/track/3dYD57lRAUcMHufyqn9GcI,1/15/2021,https://open.spotify.com/embed/track/3dYD57lRAUcMHufyqn9GcI?utm_source_generator
177,Don't Play,Anne-Marie,5119828,https://open.spotify.com/track/4I5bvu2KDsrCg0EWHIcvul,1/15/2021,https://open.spotify.com/embed/track/4I5bvu2KDsrCg0EWHIcvul?utm_source_generator
178,Smells Like Teen Spirit,Nirvana,5118391,https://open.spotify.com/track/1f3yAtsJtY87CTmM8RLnxf,1/15/2021,https://open.spotify.com/embed/track/1f3yAtsJtY87CTmM8RLnxf?utm_source_generator
179,Electric Love,BØRNS,5097909,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ,1/15/2021,https://open.spotify.com/embed/track/2GiJYvgVaD2HtM8GqD9EgQ?utm_source_generator
180,I Don't Care (with Justin Bieber),Ed Sheeran,5086111,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,1/15/2021,https://open.spotify.com/embed/track/0hVXuCcriWRGvwMV1r5Yn9?utm_source_generator
181,Tú Me Dejaste De Querer,C. Tangana,5085737,https://open.spotify.com/track/0XinBYhf1X3kdvKQHOX971,1/15/2021,https://open.spotify.com/embed/track/0XinBYhf1X3kdvKQHOX971?utm_source_generator
182,Diamonds,Sam Smith,5085357,https://open.spotify.com/track/1hJIbOjWpid6LtnozHmzRS,1/15/2021,https://open.spotify.com/embed/track/1hJIbOjWpid6LtnozHmzRS?utm_source_generator
183,De Cora <3,Rauw Alejandro,5073056,https://open.spotify.com/track/22Sh5dlwbERqJAq1fZk5b2,1/15/2021,https://open.spotify.com/embed/track/22Sh5dlwbERqJAq1fZk5b2?utm_source_generator
184,Hasta Abajo,Kevin Roldan,4994621,https://open.spotify.com/track/4PEfJZpVjdclfzZ9XO8uDw,1/15/2021,https://open.spotify.com/embed/track/4PEfJZpVjdclfzZ9XO8uDw?utm_source_generator
185,Go Crazy,Chris Brown,4990730,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK,1/15/2021,https://open.spotify.com/embed/track/1IIKrJVP1C9N7iPtG6eOsK?utm_source_generator
186,MODO TURBO,Luísa Sonza,4983557,https://open.spotify.com/track/0YqTL3nSL36OFdHwHoqCag,1/15/2021,https://open.spotify.com/embed/track/0YqTL3nSL36OFdHwHoqCag?utm_source_generator
187,Without Me,Halsey,4980403,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ,1/15/2021,https://open.spotify.com/embed/track/6FZDfxM3a3UCqtzo5pxSLZ?utm_source_generator
188,Moonlight,XXXTENTACION,4951231,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,1/15/2021,https://open.spotify.com/embed/track/0JP9xo3adEtGSdUEISiszL?utm_source_generator
189,Fly Away,Tones And I,4950096,https://open.spotify.com/track/5ri4zqtWhG07hIuNNDWP76,1/15/2021,https://open.spotify.com/embed/track/5ri4zqtWhG07hIuNNDWP76?utm_source_generator
190,Everybody Dies In Their Nightmares,XXXTENTACION,4937024,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7,1/15/2021,https://open.spotify.com/embed/track/3GVkPk8mqxz0itaAriG1L7?utm_source_generator
191,Buss It,Erica Banks,4915403,https://open.spotify.com/track/78xj07VVFK5uHTaGPIu13S,1/15/2021,https://open.spotify.com/embed/track/78xj07VVFK5uHTaGPIu13S?utm_source_generator
192,Cry Baby (feat. DaBaby),Megan Thee Stallion,4910910,https://open.spotify.com/track/4aarlAfLKVCTxUDNgbwhjH,1/15/2021,https://open.spotify.com/embed/track/4aarlAfLKVCTxUDNgbwhjH?utm_source_generator
193,Be Alright,Dean Lewis,4855977,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy,1/15/2021,https://open.spotify.com/embed/track/5qrSlOut2rNAWv3ubArkNy?utm_source_generator
194,when the party's over,Billie Eilish,4855813,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,1/15/2021,https://open.spotify.com/embed/track/43zdsphuZLzwA9k4DJhU0I?utm_source_generator
195,Kings & Queens,Ava Max,4855690,https://open.spotify.com/track/7a53HqqArd4b9NF4XAmlbI,1/15/2021,https://open.spotify.com/embed/track/7a53HqqArd4b9NF4XAmlbI?utm_source_generator
196,Hope,XXXTENTACION,4830862,https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah,1/15/2021,https://open.spotify.com/embed/track/2ZRo7axmMPeSVUvDbGkJah?utm_source_generator
197,rockstar (feat. 21 Savage),Post Malone,4811482,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,1/15/2021,https://open.spotify.com/embed/track/0e7ipj03S05BNilyu5bRzt?utm_source_generator
198,The Less I Know The Better,Tame Impala,4807824,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ,1/15/2021,https://open.spotify.com/embed/track/6K4t31amVTZDgR3sKmwUJJ?utm_source_generator
199,Lovesick Girls,BLACKPINK,4796365,https://open.spotify.com/track/4Ws314Ylb27BVsvlZOy30C,1/15/2021,https://open.spotify.com/embed/track/4Ws314Ylb27BVsvlZOy30C?utm_source_generator
200,Caramelo,Ozuna,4790233,https://open.spotify.com/track/5Jm4w8jmPEBTLjI9vH4fXo,1/15/2021,https://open.spotify.com/embed/track/5Jm4w8jmPEBTLjI9vH4fXo?utm_source_generator
1,drivers license,Olivia Rodrigo,65873080,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS,1/8/2021,https://open.spotify.com/embed/track/7lPN2DXiMsVn7XUKtOW1CS?utm_source_generator
2,DÁKITI,Bad Bunny,30690893,https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49,1/8/2021,https://open.spotify.com/embed/track/4MzXwWMhyBbmu6hOcLVD49?utm_source_generator
3,Blinding Lights,The Weeknd,23841990,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,1/8/2021,https://open.spotify.com/embed/track/0VjIjW4GlUZAMYd2vXMi3b?utm_source_generator
4,Mood (feat. iann dior),24kGoldn,23670415,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq,1/8/2021,https://open.spotify.com/embed/track/3tjFYV6RSFtuktYl3ZtYcq?utm_source_generator
5,BICHOTA,KAROL G,21706067,https://open.spotify.com/track/7vrJn5hDSXRmdXoR30KgF1,1/8/2021,https://open.spotify.com/embed/track/7vrJn5hDSXRmdXoR30KgF1?utm_source_generator
6,positions,Ariana Grande,21701387,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0,1/8/2021,https://open.spotify.com/embed/track/35mvY5S1H3J2QZyna3TFe0?utm_source_generator
7,Anyone,Justin Bieber,21069130,https://open.spotify.com/track/31qCy5ZaophVA81wtlwLc4,1/8/2021,https://open.spotify.com/embed/track/31qCy5ZaophVA81wtlwLc4?utm_source_generator
8,34+35,Ariana Grande,21065903,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF,1/8/2021,https://open.spotify.com/embed/track/6Im9k8u9iIzKMrmV7BWtlF?utm_source_generator
9,WITHOUT YOU,The Kid LAROI,18785087,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA,1/8/2021,https://open.spotify.com/embed/track/27OeeYzk6klgBh83TSvGMA?utm_source_generator
10,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,18425259,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX,1/8/2021,https://open.spotify.com/embed/track/7hxHWCCAIIxFLCzvDgnQHX?utm_source_generator
11,Whoopty,CJ,18414023,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA,1/8/2021,https://open.spotify.com/embed/track/5vGLcdRuSbUhD8ScwsGSdA?utm_source_generator
12,Good Days,SZA,18279161,https://open.spotify.com/track/3YJJjQPAbDT7mGpX3WtQ9A,1/8/2021,https://open.spotify.com/embed/track/3YJJjQPAbDT7mGpX3WtQ9A?utm_source_generator
13,Dynamite,BTS,18094314,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc,1/8/2021,https://open.spotify.com/embed/track/4saklk6nie3yiGePpBwUoc?utm_source_generator
14,LA NOCHE DE ANOCHE,Bad Bunny,18060850,https://open.spotify.com/track/2XIc1pqjXV3Cr2BQUGNBck,1/8/2021,https://open.spotify.com/embed/track/2XIc1pqjXV3Cr2BQUGNBck?utm_source_generator
15,Therefore I Am,Billie Eilish,16658646,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha,1/8/2021,https://open.spotify.com/embed/track/54bFM56PmE4YLRnqpW6Tha?utm_source_generator
16,Levitating (feat. DaBaby),Dua Lipa,16237910,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF,1/8/2021,https://open.spotify.com/embed/track/5nujrmhLynf4yMoMtj8AQF?utm_source_generator
17,Bandido,Myke Towers,15590490,https://open.spotify.com/track/1xK1Gg9SxG8fy2Ya373oqb,1/8/2021,https://open.spotify.com/embed/track/1xK1Gg9SxG8fy2Ya373oqb?utm_source_generator
18,Hecha Pa' Mi,Boza,15407386,https://open.spotify.com/track/3VvA1wSxukMLsvXoXtlwWx,1/8/2021,https://open.spotify.com/embed/track/3VvA1wSxukMLsvXoXtlwWx?utm_source_generator
19,What You Know Bout Love,Pop Smoke,15079428,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y,1/8/2021,https://open.spotify.com/embed/track/1tkg4EHVoqnhR6iFEXb60y?utm_source_generator
20,you broke me first,Tate McRae,14952714,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR,1/8/2021,https://open.spotify.com/embed/track/45bE4HXI0AwGZXfZtMp8JR?utm_source_generator
21,Monster (Shawn Mendes & Justin Bieber),Shawn Mendes,14815834,https://open.spotify.com/track/1HbA4N1MiOsPthALesGFR1,1/8/2021,https://open.spotify.com/embed/track/1HbA4N1MiOsPthALesGFR1?utm_source_generator
22,Watermelon Sugar,Harry Styles,13773985,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,1/8/2021,https://open.spotify.com/embed/track/6UelLqGlWMcVH1E5c4H7lY?utm_source_generator
23,Head & Heart (feat. MNEK),Joel Corry,13720233,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9,1/8/2021,https://open.spotify.com/embed/track/6cx06DFPPHchuUAcTxznu9?utm_source_generator
24,The Business,Tiësto,13566858,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN,1/8/2021,https://open.spotify.com/embed/track/6f3Slt0GbA2bPZlz0aIFXN?utm_source_generator
25,HOLIDAY,Lil Nas X,13480714,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli,1/8/2021,https://open.spotify.com/embed/track/6zFMeegAMYQo0mt8rXtrli?utm_source_generator
26,Afterglow,Ed Sheeran,13411972,https://open.spotify.com/track/0E4Y1XIbs8GrAT1YqVy6dq,1/8/2021,https://open.spotify.com/embed/track/0E4Y1XIbs8GrAT1YqVy6dq?utm_source_generator
27,willow,Taylor Swift,13283159,https://open.spotify.com/track/3Uo7WG0vmLQ07WB4BDwy7D,1/8/2021,https://open.spotify.com/embed/track/3Uo7WG0vmLQ07WB4BDwy7D?utm_source_generator
28,Save Your Tears,The Weeknd,13229592,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g,1/8/2021,https://open.spotify.com/embed/track/5QO79kh1waicV47BqGRL3g?utm_source_generator
29,Hawái,Maluma,13202130,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp,1/8/2021,https://open.spotify.com/embed/track/1yoMvmasuxZfqHEipJhRbp?utm_source_generator
30,Lonely (with benny blanco),Justin Bieber,13148950,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q,1/8/2021,https://open.spotify.com/embed/track/4y4spB9m0Q6026KfkAvy9Q?utm_source_generator
31,WAP (feat. Megan Thee Stallion),Cardi B,12831798,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih,1/8/2021,https://open.spotify.com/embed/track/4Oun2ylbjFKMPTiaSbbCih?utm_source_generator
32,Prisoner (feat. Dua Lipa),Miley Cyrus,12647121,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B,1/8/2021,https://open.spotify.com/embed/track/2Oycxb8QbPkpHTo8ZrmG0B?utm_source_generator
33,Goosebumps,HVME,12635535,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ,1/8/2021,https://open.spotify.com/embed/track/20McUFi8KCIVdNDLrkTDuZ?utm_source_generator
34,Someone You Loved,Lewis Capaldi,12498184,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,1/8/2021,https://open.spotify.com/embed/track/7qEHsqek33rTcFNT9PFqLf?utm_source_generator
35,Snowman,Sia,12067824,https://open.spotify.com/track/7uoFMmxln0GPXQ0AcCBXRq,1/8/2021,https://open.spotify.com/embed/track/7uoFMmxln0GPXQ0AcCBXRq?utm_source_generator
36,Reloj,Rauw Alejandro,11986592,https://open.spotify.com/track/4loQgPwJHocL3dFwLfjb1J,1/8/2021,https://open.spotify.com/embed/track/4loQgPwJHocL3dFwLfjb1J?utm_source_generator
37,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,11784611,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S,1/8/2021,https://open.spotify.com/embed/track/0PvFJmanyNQMseIFrU708S?utm_source_generator
38,ROCKSTAR (feat. Roddy Ricch),DaBaby,11628286,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,1/8/2021,https://open.spotify.com/embed/track/7ytR5pFWmSjzHJIeQkgog4?utm_source_generator
39,La Nota,Manuel Turizo,11376119,https://open.spotify.com/track/7ndTONDDRFGiPnnhOzOXxq,1/8/2021,https://open.spotify.com/embed/track/7ndTONDDRFGiPnnhOzOXxq?utm_source_generator
40,Paradise (feat. Dermot Kennedy),MEDUZA,11373172,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr,1/8/2021,https://open.spotify.com/embed/track/6ft4hAq6yde8jPZY2i5zLr?utm_source_generator
41,Heather,Conan Gray,11363348,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA,1/8/2021,https://open.spotify.com/embed/track/4xqrdfXkTW4T0RauPLv3WA?utm_source_generator
42,Roses - Imanbek Remix,SAINt JHN,11342871,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb,1/8/2021,https://open.spotify.com/embed/track/0zLCBJZSiELJf02ucPP9wb?utm_source_generator
43,Dance Monkey,Tones And I,11187842,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,1/8/2021,https://open.spotify.com/embed/track/1rgnBhdG2JDFTbYkYRZAku?utm_source_generator
44,Sweater Weather,The Neighbourhood,10871154,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6,1/8/2021,https://open.spotify.com/embed/track/2QjOHCTQ1Jl3zawyYOpxh6?utm_source_generator
45,Don't Start Now,Dua Lipa,10619398,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,1/8/2021,https://open.spotify.com/embed/track/3PfIrDoz19wz7qK7tYeu62?utm_source_generator
46,Chica Ideal,Sebastian Yatra,10374432,https://open.spotify.com/track/21N4Buj4xsyLb218lYle61,1/8/2021,https://open.spotify.com/embed/track/21N4Buj4xsyLb218lYle61?utm_source_generator
47,Before You Go,Lewis Capaldi,10147365,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,1/8/2021,https://open.spotify.com/embed/track/2gMXnyrvIjhVBUZwvLZDMP?utm_source_generator
48,BEBÉ,Camilo,9923972,https://open.spotify.com/track/7D7EH7MGyNHWSkqrszerI1,1/8/2021,https://open.spotify.com/embed/track/7D7EH7MGyNHWSkqrszerI1?utm_source_generator
49,Relación - Remix,Sech,9795098,https://open.spotify.com/track/35UUpTmrcFXNIVIN26ujXl,1/8/2021,https://open.spotify.com/embed/track/35UUpTmrcFXNIVIN26ujXl?utm_source_generator
50,TE MUDASTE,Bad Bunny,9272496,https://open.spotify.com/track/5RubKOuDoPn5Kj5TLVxSxY,1/8/2021,https://open.spotify.com/embed/track/5RubKOuDoPn5Kj5TLVxSxY?utm_source_generator
51,Wonder,Shawn Mendes,9233212,https://open.spotify.com/track/6ZuahEctZD6w75peme58hm,1/8/2021,https://open.spotify.com/embed/track/6ZuahEctZD6w75peme58hm?utm_source_generator
52,La Tóxica,Farruko,9164263,https://open.spotify.com/track/15OjBeqNX3bShsGYQbteRv,1/8/2021,https://open.spotify.com/embed/track/15OjBeqNX3bShsGYQbteRv?utm_source_generator
53,Laugh Now Cry Later (feat. Lil Durk),Drake,8982104,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI,1/8/2021,https://open.spotify.com/embed/track/2SAqBLGA283SUiwJ3xOUVI?utm_source_generator
54,Holy (feat. Chance The Rapper),Justin Bieber,8931700,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy,1/8/2021,https://open.spotify.com/embed/track/5u1n1kITHCxxp8twBcZxWy?utm_source_generator
55,GIRL LIKE ME,Black Eyed Peas,8875633,https://open.spotify.com/track/2vBET2pmrQqafaS6zIaYta,1/8/2021,https://open.spotify.com/embed/track/2vBET2pmrQqafaS6zIaYta?utm_source_generator
56,Vida de Rico,Camilo,8863511,https://open.spotify.com/track/73nAK3HgQK8dak83Y2WQ8F,1/8/2021,https://open.spotify.com/embed/track/73nAK3HgQK8dak83Y2WQ8F?utm_source_generator
57,Take You Dancing,Jason Derulo,8796740,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3,1/8/2021,https://open.spotify.com/embed/track/59qrUpoplZxbIZxk6X0Bm3?utm_source_generator
58,Mi Niña,Wisin,8572735,https://open.spotify.com/track/2bgcUk2A3jjKbCJ7KPquTi,1/8/2021,https://open.spotify.com/embed/track/2bgcUk2A3jjKbCJ7KPquTi?utm_source_generator
59,Life Goes On,BTS,8482643,https://open.spotify.com/track/249gnXrbfmV8NG6jTEMSwD,1/8/2021,https://open.spotify.com/embed/track/249gnXrbfmV8NG6jTEMSwD?utm_source_generator
60,SO DONE,The Kid LAROI,8459165,https://open.spotify.com/track/3qgPpwtuRu5oP8EtFSj8HE,1/8/2021,https://open.spotify.com/embed/track/3qgPpwtuRu5oP8EtFSj8HE?utm_source_generator
61,Put Your Records On,Ritt Momney,8426718,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9,1/8/2021,https://open.spotify.com/embed/track/6AGOKlMZWLCaEJGnaROtF9?utm_source_generator
62,Train Wreck,James Arthur,8395470,https://open.spotify.com/track/55Am8neGJkdj2ADaM3aw5H,1/8/2021,https://open.spotify.com/embed/track/55Am8neGJkdj2ADaM3aw5H?utm_source_generator
63,death bed (coffee for your head),Powfu,8374001,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,1/8/2021,https://open.spotify.com/embed/track/7eJMfftS33KTjuF7lTsMCx?utm_source_generator
64,Breaking Me,Topic,8286089,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,1/8/2021,https://open.spotify.com/embed/track/3H7ihDc1dqLriiWXwsc2po?utm_source_generator
65,Savage Love (Laxed - Siren Beat),Jawsh 685,8276385,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,1/8/2021,https://open.spotify.com/embed/track/1xQ6trAsedVPCdbtDAmk0c?utm_source_generator
66,Una Locura,Ozuna,8233311,https://open.spotify.com/track/5y7DaS3jAc9eZzcSOoUIwU,1/8/2021,https://open.spotify.com/embed/track/5y7DaS3jAc9eZzcSOoUIwU?utm_source_generator
67,Circles,Post Malone,8207957,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,1/8/2021,https://open.spotify.com/embed/track/21jGcNKet2qwijlDFuPiPb?utm_source_generator
68,UN DIA (ONE DAY) (Feat. Tainy),J Balvin,8181552,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e,1/8/2021,https://open.spotify.com/embed/track/0EhpEsp4L0oRGM0vmeaN5e?utm_source_generator
69,Golden,Harry Styles,8134911,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl,1/8/2021,https://open.spotify.com/embed/track/45S5WTQEGOB1VHr1Q4FuPl?utm_source_generator
70,The Box,Roddy Ricch,8085389,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,1/8/2021,https://open.spotify.com/embed/track/0nbXyq5TXYPCO7pr3N8S4I?utm_source_generator
71,lovely (with Khalid),Billie Eilish,8017741,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,1/8/2021,https://open.spotify.com/embed/track/0u2P5u6lvoDfwTYjAADbn4?utm_source_generator
72,Lucid Dreams,Juice WRLD,7971257,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,1/8/2021,https://open.spotify.com/embed/track/285pBltuF7vW8TeWk8hdRR?utm_source_generator
73,La Curiosidad,Jay Wheeler,7947765,https://open.spotify.com/track/4HYDUMY0xSpeBr0AMY9cUz,1/8/2021,https://open.spotify.com/embed/track/4HYDUMY0xSpeBr0AMY9cUz?utm_source_generator
74,Memories,Maroon 5,7878468,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,1/8/2021,https://open.spotify.com/embed/track/2b8fOow8UzyDFAE27YhOZM?utm_source_generator
75,Se Te Nota (with Guaynaa),Lele Pons,7838724,https://open.spotify.com/track/11EnQRgRMJwMAesfkB5pnu,1/8/2021,https://open.spotify.com/embed/track/11EnQRgRMJwMAesfkB5pnu?utm_source_generator
76,Best Friend (feat. Doja Cat),Saweetie,7809517,https://open.spotify.com/track/2etHQJxIbV0soyPhelVs9Y,1/8/2021,https://open.spotify.com/embed/track/2etHQJxIbV0soyPhelVs9Y?utm_source_generator
77,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,7785920,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,1/8/2021,https://open.spotify.com/embed/track/0RiRZpuVRbi7oqRdSMwhQY?utm_source_generator
78,Body,Megan Thee Stallion,7731977,https://open.spotify.com/track/0A1hoCfMLkiAgvhWkkucJa,1/8/2021,https://open.spotify.com/embed/track/0A1hoCfMLkiAgvhWkkucJa?utm_source_generator
79,Wishing Well,Juice WRLD,7716900,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv,1/8/2021,https://open.spotify.com/embed/track/2U5WueTLIK5WJLD7mvDODv?utm_source_generator
80,pov,Ariana Grande,7666243,https://open.spotify.com/track/3UoULw70kMsiVXxW0L3A33,1/8/2021,https://open.spotify.com/embed/track/3UoULw70kMsiVXxW0L3A33?utm_source_generator
81,At My Worst,Pink Sweat$,7663582,https://open.spotify.com/track/2tI4WyzqOOwC23S5m0kqcB,1/8/2021,https://open.spotify.com/embed/track/2tI4WyzqOOwC23S5m0kqcB?utm_source_generator
82,Vibez,ZAYN,7636528,https://open.spotify.com/track/709F3MwiVvLD0LQXeKs5Cz,1/8/2021,https://open.spotify.com/embed/track/709F3MwiVvLD0LQXeKs5Cz?utm_source_generator
83,Wasted On You,Morgan Wallen,7579797,https://open.spotify.com/track/3cBsEDNhFI9E82vPj3kvi3,1/8/2021,https://open.spotify.com/embed/track/3cBsEDNhFI9E82vPj3kvi3?utm_source_generator
84,Blueberry Faygo,Lil Mosey,7577144,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,1/8/2021,https://open.spotify.com/embed/track/22LAwLoDA5b4AaGSkg6bKW?utm_source_generator
85,Adore You,Harry Styles,7520848,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,1/8/2021,https://open.spotify.com/embed/track/3jjujdWJ72nww5eGnfs2E7?utm_source_generator
86,Jeans,Justin Quiles,7449211,https://open.spotify.com/track/3GtnId3Cm1Xa6joCj08nzW,1/8/2021,https://open.spotify.com/embed/track/3GtnId3Cm1Xa6joCj08nzW?utm_source_generator
87,Parce (feat. Justin Quiles),Maluma,7427818,https://open.spotify.com/track/4RJz8NfIe09gpKMiRUWKhJ,1/8/2021,https://open.spotify.com/embed/track/4RJz8NfIe09gpKMiRUWKhJ?utm_source_generator
88,"Ay, DiOs Mío!",KAROL G,7371672,https://open.spotify.com/track/7x4ASXYEKfQBCewcZhK776,1/8/2021,https://open.spotify.com/embed/track/7x4ASXYEKfQBCewcZhK776?utm_source_generator
89,goosebumps,Travis Scott,7304739,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,1/8/2021,https://open.spotify.com/embed/track/6gBFPUFcJLzWGx4lenP6h2?utm_source_generator
90,Somebody’s Problem,Morgan Wallen,7296255,https://open.spotify.com/track/42lqBjPYlmL1EXpMDXvhSN,1/8/2021,https://open.spotify.com/embed/track/42lqBjPYlmL1EXpMDXvhSN?utm_source_generator
